,object-id,district,rc-area,timeperiod,total-tender-awarded-value,sopd-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,ltif-tenders-awarded-value,cidf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,total-animal-washed-away,total-animal-affected,population-affected-total,crop-area,total-house-fully-damaged,embankments-affected,roads,bridge,embankment-breached,unnamed:-0-x,max-rain,mean-rain,sum-rain,mean-ndvi,revenue-ci-x,district-3-x,district-1,revenue-cr,hq,area,are-new,mean-ndbi,count,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,relief-camp-inmates,human-live-lost,sexratio,sum-aged-population,sum-young-population,sum-population,unnamed:-0-y,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,road-count,mean-cn,elevation-mean,slope-mean,revenue-ci-y,district-3-y,net-sown-area-in-hac,avg-electricity,avg-tele,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,total-tenders-hist,sdrf-sanctions-hist,other-tenders-hist,vulnerability,efficiency,topsis-score,risk-score,timeperiod_iso
7110,108,KOKRAJHAR,101.0,2024_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2501.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.75,68.3,0.653134474113806,0,0,0,0,0,0.0,0.0,-0.1804600046641791,0.0,5.92682389243993,0.0121036556566642,0.2,549.14,0.0,0.0,0.0,0.0,0,0.93,6170.0,28754.0,119905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,7,0.0,0,9618.0,22,81.8433205057724,92.0,8.0,Chapar (Pt),KOKRAJHAR,228.37,18.5,3.0,16.32,8.75,8803.0,4631.18132307297,0.000518,1,2.0,1.6,5,0.0,8044625.0,0.0,1,1.0,0.4175624062731469,3,2024-07
7111,107,KOKRAJHAR,124.0,2024_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2501.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,1.13,128.61,0.5276437797625475,0,0,0,0,0,0.0,0.0,-0.2182470188523129,0.0,22.51638930912758,0.0493145821112105,0.22,2738.14,0.0,0.0,0.0,0.0,0,0.93,4414.0,20647.0,85898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,9,0.0,0,9855.0,13,89.550516389762,39.0,3.0,Dhubri (Pt),KOKRAJHAR,648.6179999999999,7.3,2.0,0.0,33.44,4199.0,10258.1380497389,0.00052,1,2.0,2.2,5,0.0,8044625.0,0.0,1,0.968280052160862,0.4175624062731469,3,2024-07
7112,105,KOKRAJHAR,281.0,2024_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2501.625,31247.0,304.0,0.0,0.0,5.0,1.0,0.0,0.0,1.13,1.11,284.88,0.7545765659265351,0,0,0,0,0,0.0,0.0,-0.2718144690084179,0.0,3.67468874393179,0.007402724320594,0.2,931.71,0.0,0.0,0.0,0.0,0,0.93,5895.0,27164.0,113493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236,12,20462.0,6,54003.0,20,77.1437090041741,46.0,2.0,Bagribari (Pt),KOKRAJHAR,554.41709,9.0,2.0,0.0,27.94,10601.0,6823.79142292096,0.000538,1,2.0,2.2,5,0.0,8044625.0,0.0,1,1.0,0.4175624062731469,3,2024-07
7116,102,KOKRAJHAR,159.0,2024_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2501.625,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,1.23,1.18,174.66,0.5052529961399778,0,0,0,0,0,0.0,0.0,-0.112196594531828,0.0,9.125608677958487,0.014856854179906,0.16,1058.71,0.0,0.0,0.0,0.0,0,0.94,3083.0,11042.0,56304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,21,21598.0,7,12049.0,5,78.1928471248247,45.0,2.0,Bhowraguri,KOKRAJHAR,2199.4,4.9,2.0,0.04,14.54,5047.0,1585.67912406164,0.000641,1,2.0,2.2,5,0.0,8044625.0,0.0,1,1.0000000000000002,0.4175624062731469,3,2024-07
7118,103,KOKRAJHAR,304.0,2024_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2501.625,947.0,81.0,0.0,0.0,3.0,0.0,0.0,0.0,1.23,0.91,246.14,0.4830282110916941,0,0,0,0,0,0.0,0.0,-0.1197423719822016,0.0,3.52738470562358,0.0051815696584374,0.15,706.71,0.0,0.0,0.0,0.0,0,0.94,10823.0,38689.0,197411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475,28,49459.0,9,42196.0,11,77.8102055800294,53.0,2.0,Dotoma,KOKRAJHAR,18388.485,9.2,2.0,1.85,20.1,39711.0,853.552863641768,0.000652,1,2.0,2.0,5,0.0,8044625.0,0.0,1,0.9626431804317716,0.4175624062731469,3,2024-07
7128,104,KOKRAJHAR,990.0,2024_07,24035800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24035800.0,0.0,2501.625,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.88,0.84,751.48,0.658169115633601,0,0,0,0,0,0.0,0.0,-0.1607083608364698,0.0,0.53019861087064,0.000757426586958,0.14,336.86,0.0,0.0,0.0,0.0,0,0.94,18373.0,70260.0,341219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717,32,34409.0,6,101174.0,42,75.6233839235526,106.0,3.0,Kokrajhar (Pt),KOKRAJHAR,21680.643,9.3,3.0,3.36,22.65,69115.0,1570.41582129684,0.000512,2,1.0,1.4,4,8746507803.18,8044625.0,1522111999.09,5,0.7333957246790523,0.3567086033066418,2,2024-07
7303,106,KOKRAJHAR,103.0,2024_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.31,28.37,0.6347703036530923,0,0,0,0,0,0.0,0.0,-0.2689709547089367,0.0,0.01086012163336,5.4300608166811465e-05,0.5,2.5,0.0,0.0,0.0,0.0,0,0.93,2715.0,12659.0,52712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,5,8748.0,3,12327.0,27,75.6955110870741,41.0,2.0,Golokganj (Pt),KOKRAJHAR,2400.48,7.3,2.0,0.14,35.77,14515.0,6931.46796608241,0.000576,1,1.0,1.2,5,0.0,8044625.0,0.0,4,0.8637045989168389,0.3302494139232555,2,2024-08
7314,101,KOKRAJHAR,1069.0,2024_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.33,317.04,0.541936010774981,0,0,0,0,0,0.0,0.0,-0.1485286391784097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.94,18562.0,66164.0,339206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759,49,43237.0,8,84906.0,26,76.3699859162276,79.0,2.0,Gossaigaon (Pt),KOKRAJHAR,32583.05,6.1,2.0,0.94,20.16,62424.0,1718.76663843439,0.000542,2,1.0,1.0,5,588330640.0,8044625.0,0.0,3,0.8842836853427258,0.2930771814866036,2,2024-08
7329,104,KOKRAJHAR,990.0,2024_08,40492761.69,35494824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40492761.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.32,285.52,0.658169115633601,0,0,0,0,0,0.0,0.0,-0.1607083608364698,0.0,0.01776322742102,8.881613710513357e-05,0.5,39.5,0.0,0.0,0.0,0.0,0,0.94,18373.0,70260.0,341219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717,32,34409.0,6,101174.0,42,75.6233839235526,106.0,3.0,Kokrajhar (Pt),KOKRAJHAR,21680.643,9.3,3.0,3.36,22.65,69115.0,1570.41582129684,0.000512,2,1.0,1.2,4,8851895403.94,8044625.0,1627499599.85,3,0.9000807320517589,0.2652295080036194,2,2024-08
7335,107,KOKRAJHAR,124.0,2024_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,34.05,0.5276437797625475,0,0,0,0,0,0.0,0.0,-0.2182470188523129,0.0,6.02622289460413,0.0301311144730206,0.5,1673.0,0.0,0.0,0.0,0.0,0,0.93,4414.0,20647.0,85898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,9,0.0,0,9855.0,13,89.550516389762,39.0,3.0,Dhubri (Pt),KOKRAJHAR,648.6179999999999,7.3,2.0,0.0,33.44,4199.0,10258.1380497389,0.00052,1,1.0,1.4,5,0.0,8044625.0,0.0,2,0.953685840780626,0.2361455002530282,1,2024-08
7336,103,KOKRAJHAR,304.0,2024_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.32,85.86,0.4830282110916941,0,0,0,0,0,0.0,0.0,-0.1197423719822016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.94,10823.0,38689.0,197411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475,28,49459.0,9,42196.0,11,77.8102055800294,53.0,2.0,Dotoma,KOKRAJHAR,18388.485,9.2,2.0,1.85,20.1,39711.0,853.552863641768,0.000652,1,1.0,1.2,5,0.0,8044625.0,0.0,2,0.9748053842487536,0.2361455002530282,1,2024-08
7353,108,KOKRAJHAR,101.0,2024_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.23,20.91,0.653134474113806,0,0,0,0,0,0.0,0.0,-0.1804600046641791,0.0,0.29534934979061,0.001476746748953,0.5,67.0,0.0,0.0,0.0,0.0,0,0.93,6170.0,28754.0,119905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,7,0.0,0,9618.0,22,81.8433205057724,92.0,8.0,Chapar (Pt),KOKRAJHAR,228.37,18.5,3.0,16.32,8.75,8803.0,4631.18132307297,0.000518,1,1.0,1.2,5,0.0,8044625.0,0.0,1,1.0,0.2128722594114591,1,2024-08
7356,105,KOKRAJHAR,281.0,2024_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,75.67,0.7545765659265351,0,0,0,0,0,0.0,0.0,-0.2718144690084179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.93,5895.0,27164.0,113493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236,12,20462.0,6,54003.0,20,77.1437090041741,46.0,2.0,Bagribari (Pt),KOKRAJHAR,554.41709,9.0,2.0,0.0,27.94,10601.0,6823.79142292096,0.000538,1,1.0,1.0,5,0.0,8044625.0,0.0,1,1.0,0.2128722594114591,1,2024-08
7369,102,KOKRAJHAR,159.0,2024_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.31,45.49,0.5052529961399778,0,0,0,0,0,0.0,0.0,-0.112196594531828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.94,3083.0,11042.0,56304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,21,21598.0,7,12049.0,5,78.1928471248247,45.0,2.0,Bhowraguri,KOKRAJHAR,2199.4,4.9,2.0,0.04,14.54,5047.0,1585.67912406164,0.000641,1,1.0,1.2,5,0.0,8044625.0,0.0,1,1.0,0.2128722594114591,1,2024-08
7381,102,KOKRAJHAR,159.0,2024_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.65,96.04,0.5052529961399778,0,0,0,0,0,0.0,0.0,-0.112196594531828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.94,3083.0,11042.0,56304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,21,21598.0,7,12049.0,5,78.1928471248247,45.0,2.0,Bhowraguri,KOKRAJHAR,2199.4,4.9,2.0,0.04,14.54,5047.0,1585.67912406164,0.000641,1,3.0,2.6,5,0.0,8044625.0,0.0,1,1.0,0.6433605959732062,5,2024-09
7392,101,KOKRAJHAR,1069.0,2024_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.59,573.96,0.541936010774981,0,0,0,0,0,0.0,0.0,-0.1485286391784097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.94,18562.0,66164.0,339206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759,49,43237.0,8,84906.0,26,76.3699859162276,79.0,2.0,Gossaigaon (Pt),KOKRAJHAR,32583.05,6.1,2.0,0.94,20.16,62424.0,1718.76663843439,0.000542,2,2.0,2.4,5,588330640.0,8044625.0,0.0,4,0.8842836853427258,0.534397482187489,4,2024-09
7400,106,KOKRAJHAR,103.0,2024_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.62,58.09,0.6347703036530923,0,0,0,0,0,0.0,0.0,-0.2689709547089367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.93,2715.0,12659.0,52712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,5,8748.0,3,12327.0,27,75.6955110870741,41.0,2.0,Golokganj (Pt),KOKRAJHAR,2400.48,7.3,2.0,0.14,35.77,14515.0,6931.46796608241,0.000576,1,2.0,2.2,5,0.0,8044625.0,0.0,4,0.8637045989168388,0.5113740932795777,4,2024-09
7418,107,KOKRAJHAR,124.0,2024_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,71.19,0.5276437797625475,0,0,0,0,0,0.0,0.0,-0.2182470188523129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.93,4414.0,20647.0,85898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,9,0.0,0,9855.0,13,89.550516389762,39.0,3.0,Dhubri (Pt),KOKRAJHAR,648.6179999999999,7.3,2.0,0.0,33.44,4199.0,10258.1380497389,0.00052,1,2.0,2.2,5,0.0,8044625.0,0.0,2,0.953685840780626,0.4537263911955938,4,2024-09
7420,103,KOKRAJHAR,304.0,2024_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.45,120.82,0.4830282110916941,0,0,0,0,0,0.0,0.0,-0.1197423719822016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.94,10823.0,38689.0,197411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475,28,49459.0,9,42196.0,11,77.8102055800294,53.0,2.0,Dotoma,KOKRAJHAR,18388.485,9.2,2.0,1.85,20.1,39711.0,853.552863641768,0.000652,1,2.0,2.2,5,0.0,8044625.0,0.0,2,0.9748053842487536,0.4537263911955938,4,2024-09
7427,105,KOKRAJHAR,281.0,2024_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.61,156.5,0.7545765659265351,0,0,0,0,0,0.0,0.0,-0.2718144690084179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.93,5895.0,27164.0,113493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236,12,20462.0,6,54003.0,20,77.1437090041741,46.0,2.0,Bagribari (Pt),KOKRAJHAR,554.41709,9.0,2.0,0.0,27.94,10601.0,6823.79142292096,0.000538,1,2.0,2.2,5,0.0,8044625.0,0.0,1,1.0,0.430043826846982,3,2024-09
7474,104,KOKRAJHAR,990.0,2024_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.39,348.83,0.658169115633601,0,0,0,0,0,0.0,0.0,-0.1607083608364698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.94,18373.0,70260.0,341219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717,32,34409.0,6,101174.0,42,75.6233839235526,106.0,3.0,Kokrajhar (Pt),KOKRAJHAR,21680.643,9.3,3.0,3.36,22.65,69115.0,1570.41582129684,0.000512,2,1.0,1.4,4,8957283004.699999,8044625.0,1732887200.61,4,0.9000807320517589,0.2783403306365089,2,2024-09
7529,108,KOKRAJHAR,101.0,2024_09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.3,27.58,0.653134474113806,0,0,0,0,0,0.0,0.0,-0.1804600046641791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.93,6170.0,28754.0,119905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,7,0.0,0,9618.0,22,81.8433205057724,92.0,8.0,Chapar (Pt),KOKRAJHAR,228.37,18.5,3.0,16.32,8.75,8803.0,4631.18132307297,0.000518,1,1.0,1.4,5,0.0,8044625.0,0.0,1,1.0,0.1983141133923776,2,2024-09
