tender_id,tender_externalreference,tender_title,work_description,tender_category,tender_type,form_of_contract,product_category,is_multi_currency_allowed_for_boq,allow_two_stage_bidding,independent_external_monitor/remarks,published_date,pre_bid_meeting_date,bid_validity(days),should_allow_nda_tender,allow_preferential_bidder,payment_mode,bid_opening_date,organisation_chain,location,pincode,no_of_bids_received,tender_value_in_₹,bidder_name,awarded_value,status,contract_date_:,department,matched_categories,matched_keywords,intent_tag,is_coastal_district,is_drought_district
2021_CEBMB_68091_12,e-BNID-01/ 2021-22,Restoration to LFB of Paikianalla from RD 2800 M to 3050 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,88,000",Pratima Manjari Gouda,"687,196",Accepted-AOC,01-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_16,e-BNID-01/ 2021-22,Restoration to RFB of Bantanalla near village Manapur from RD 3000 M to 3300 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"7,51,000",PRATAP CHANDRA MISHRA,"750,937",Accepted-AOC,02-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_17,e-BNID-01/ 2021-22,Restoration to LFB of river Bodanadi from RD 6000 M to 6240 M near village Kadapada.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,68,000",M/S DILLIP KUMAR PANIGRAHI,"567,731",Accepted-AOC,02-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_18,e-BNID-01/ 2021-22,Restoration to RFB of Bantanalla from RD 3700 M to 4000 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"7,56,000",KASTURI SAHOO,"729,231",Accepted-AOC,02-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_19,e-BNID-01/ 2021-22,Restoration to LFB of river Bodanadi from RD 8010 M to 8190 M near village Pandripada.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,45,000",Balakrushna Sahu,"544,396",Accepted-AOC,02-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_20,e-BNID-01/ 2021-22,Improvement to RFB of Badanadi near village Mandar from RD 1100 M to 1292.60 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,67,000",Dillip Kumar Behera,"666,224",Accepted-AOC,02-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_22,e-BNID-01/ 2021-22,Improvement to both banks of Budulinalla near village Buduli from RD 600 M to 863.50 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,72,000",Lingaraj Behera,"571,140",Accepted-AOC,02-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_24,e-BNID-01/ 2021-22,Improvement to both banks of Budulinalla near village Buduli D/S from RD 900 M to 1163.40 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2024 03:09 PM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,71,000",Hadubandhu Pradhan,"570,903",Accepted-AOC,05-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_27,e-BNID-01/ 2021-22,Improvement to both banks of Durgaprasadnalla near old Durgaprasad from RD 300 M to 563.50 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,72,000",MD Gulam Ahamed,"571,140",Accepted-AOC,05-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_35,e-BNID-01/ 2021-22,Improvement to RFB of Loharakhandi near village Kaithpalli from RD 00 to 135 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,71,000",Laxmi Behera,"570,651",Accepted-AOC,05-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_36,e-BNID-01/ 2021-22,Improvement to LFB of Giringianalla near village Toladi from RD 520 M to 800 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"8,12,000",Pratima Manjari Gouda,"811,886",Accepted-AOC,05-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_41,e-BNID-01/ 2021-22,Improvement to LFB of Baghuanalla near village Kalingapadar from RD 2900 M to 3150 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"8,22,000",Laxmi Behera,"821,683",Accepted-AOC,26-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_42,e-BNID-01/ 2021-22,Improvement to LFB of Hatimundanalla near village Jilundi from RD 1200 M to 1463.60 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,72,000",Hadubandhu Pradhan,"571,377",Accepted-AOC,26-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_43,e-BNID-01/ 2021-22,Improvement to LFB of Baghuanalla near village Baghua from RD 2260 M to 2550 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"7,72,000",JAYARAM PRADHAN,"771,654",Accepted-AOC,26-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_45,e-BNID-01/ 2021-22,Improvement to RFB of Baghuanalla near Jadadhar from RD 2550 M to 2800 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"7,34,000",PRATAP CHANDRA MISHRA,"733,524",Accepted-AOC,26-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_47,e-BNID-01/ 2021-22,Improvement to RFB of Baghuanalla near Jadadhar from RD 1700 M to 2000 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"7,50,000",KASTURI SAHOO,"720,219",Accepted-AOC,26-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_51,e-BNID-01/ 2021-22,Improvement to LFB of Baghuanalla near Maa Petapatra Takurani from RD 3700 M to 3900 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"7,43,000",JAYARAM PRADHAN,"742,700",Accepted-AOC,26-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_52,e-BNID-01/ 2021-22,Improvement to RFB of river Loharakhandi near village Gamundi from RD 2000 M to 2165.20 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,72,000",Laxmi Behera,"571,343",Accepted-AOC,27-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
